study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score,exam_score,placement_status
1,89,4,8,10,69.07,65.18,Not Placed
2,62,5,7,0,79.71,57.89,Not Placed
2,69,5,7,0,72.98,54.68,Not Placed
3,46,6,4,10,36.45,52.79,Not Placed
5,63,9,6,10,35.52,68.15,Not Placed
3,53,7,3,2,52.24,61.82,Not Placed
9,65,6,5,2,62.09,63.94,Not Placed
5,71,7,9,3,42.67,69.91,Not Placed
6,66,6,4,1,38.25,64.74,Not Placed
9,64,6,5,2,60.75,64.24,Not Placed
3,64,7,8,3,72.49,65.05,Not Placed
4,48,4,6,7,36.7,66.82,Not Placed
6,44,5,10,10,56.99,56.28,Not Placed
3,48,7,9,3,65.69,59.92,Not Placed
3,59,7,8,10,58.79,58.56,Not Placed
8,80,6,7,6,38.9,68.0,Not Placed
1,49,4,5,5,95.0,66.16,Not Placed
2,92,4,4,2,46.48,68.25,Not Placed
7,59,8,9,10,48.02,66.55,Not Placed
4,49,6,10,7,80.4,59.85,Not Placed
2,40,9,2,10,63.47,63.58,Not Placed
1,52,5,8,9,78.11,54.56,Not Placed
4,77,5,9,1,35.0,52.81,Not Placed
4,44,9,8,1,48.05,51.38,Not Placed
6,61,8,10,1,66.68,64.18,Not Placed
2,77,4,10,7,60.65,59.5,Not Placed
4,74,5,6,2,88.21,67.0,Not Placed
5,42,6,10,8,63.97,65.84,Not Placed
4,49,9,10,10,85.66,70.0,Not Placed
7,77,7,10,3,47.28,66.56,Not Placed
1,82,5,10,6,36.47,46.38,Not Placed
1,58,4,1,7,57.14,49.8,Not Placed
1,43,4,4,10,74.0,70.0,Not Placed
1,55,8,1,3,45.35,65.22,Not Placed
2,88,5,7,0,68.37,58.76,Not Placed
7,42,9,10,2,66.26,61.79,Not Placed
1,83,5,8,5,80.5,65.36,Not Placed
2,45,9,6,5,89.39,69.78,Not Placed
3,92,7,7,1,65.75,63.55,Not Placed
4,93,5,7,9,39.28,59.34,Not Placed
2,60,5,10,7,39.09,60.55,Not Placed
4,82,5,4,3,42.22,59.31,Not Placed
2,61,5,6,8,46.77,53.97,Not Placed
4,100,4,3,3,40.53,68.68,Not Placed
3,93,4,3,2,45.98,69.02,Not Placed
3,59,6,10,6,41.42,52.07,Not Placed
1,50,4,9,8,83.81,65.94,Not Placed
1,42,4,9,1,89.52,55.79,Not Placed
7,70,8,10,2,44.02,67.28,Not Placed
1,82,8,9,3,35.0,50.27,Not Placed
2,60,5,6,8,45.94,54.0,Not Placed
4,41,8,3,5,63.42,57.49,Not Placed
4,47,4,4,4,50.02,57.61,Not Placed
8,42,6,10,8,83.71,69.81,Not Placed
4,55,9,3,5,71.45,66.16,Not Placed
2,69,6,8,4,48.61,55.72,Not Placed
1,98,5,5,8,38.43,61.75,Not Placed
6,76,8,10,1,65.35,68.08,Not Placed
3,86,8,10,1,78.91,63.84,Not Placed
1,53,9,10,3,69.29,59.22,Not Placed
2,65,4,8,10,43.26,68.5,Not Placed
1,58,7,4,7,72.7,66.53,Not Placed
1,72,4,5,7,50.64,57.4,Not Placed
1,57,6,8,0,36.46,36.15,Not Placed
1,57,5,10,10,43.02,45.62,Not Placed
1,62,9,10,2,47.54,53.04,Not Placed
5,58,5,5,8,35.89,68.54,Not Placed
3,58,6,10,8,61.64,44.06,Not Placed
1,80,5,10,5,70.16,49.28,Not Placed
4,99,4,3,3,42.03,69.74,Not Placed
2,42,8,7,0,50.65,41.91,Not Placed
1,49,4,9,2,79.52,64.28,Not Placed
1,68,7,6,7,35.61,67.24,Not Placed
1,68,6,10,10,76.36,54.36,Not Placed
4,55,4,7,1,54.06,57.6,Not Placed
6,70,6,10,1,44.13,62.98,Not Placed
10,43,5,7,0,42.95,69.64,Not Placed
5,54,5,7,4,57.15,39.0,Not Placed
1,50,7,6,10,60.82,64.09,Not Placed
5,68,6,6,0,35.0,65.92,Not Placed
3,73,6,5,3,57.13,56.56,Not Placed
1,77,6,10,9,77.72,62.37,Not Placed
3,81,6,4,10,63.41,66.42,Not Placed
2,64,5,10,6,36.93,32.03,Not Placed
1,73,6,6,1,83.08,68.64,Not Placed
1,69,6,5,8,79.17,62.3,Not Placed
3,91,6,6,0,47.54,44.74,Not Placed
4,85,5,4,4,37.7,69.25,Not Placed
8,70,7,2,0,36.71,55.5,Not Placed
2,68,5,3,10,50.42,62.22,Not Placed
1,82,7,1,6,36.16,62.66,Not Placed
3,94,5,10,8,35.0,65.43,Not Placed
5,52,4,3,3,35.0,59.17,Not Placed
2,56,5,3,4,60.56,62.21,Not Placed
5,73,5,4,7,45.19,56.07,Not Placed
2,55,6,9,5,63.6,52.41,Not Placed
1,49,9,6,5,66.53,48.86,Not Placed
2,40,6,1,9,49.65,64.12,Not Placed
6,42,4,10,3,83.98,69.48,Not Placed
1,65,9,8,10,58.64,69.08,Not Placed
1,96,9,10,10,48.22,62.3,Not Placed
8,70,7,2,0,35.48,55.79,Not Placed
5,49,6,4,4,42.75,60.3,Not Placed
6,60,4,10,2,68.93,59.77,Not Placed
1,52,6,9,10,37.94,63.61,Not Placed
2,42,8,10,6,45.64,57.24,Not Placed
1,76,5,6,10,41.28,61.77,Not Placed
6,82,9,5,10,44.99,69.46,Not Placed
3,68,4,10,5,84.26,50.2,Not Placed
1,43,7,7,10,61.62,69.18,Not Placed
4,54,6,7,9,50.12,64.89,Not Placed
1,45,9,2,5,57.88,65.47,Not Placed
8,64,8,10,10,38.8,64.75,Not Placed
2,43,5,9,2,88.64,51.03,Not Placed
5,45,4,8,10,35.36,55.71,Not Placed
1,85,9,9,3,78.3,69.67,Not Placed
8,64,7,5,0,38.43,59.3,Not Placed
3,71,9,10,10,36.97,58.19,Not Placed
3,45,9,7,8,35.0,66.08,Not Placed
8,41,5,10,0,35.73,62.14,Not Placed
1,86,4,4,10,41.76,67.96,Not Placed
1,84,4,4,10,41.72,67.7,Not Placed
1,95,7,8,8,92.41,68.08,Not Placed
1,59,6,4,0,85.56,63.66,Not Placed
1,96,7,8,8,92.83,67.32,Not Placed
5,74,4,9,1,60.96,62.29,Not Placed
2,46,7,10,10,57.92,54.83,Not Placed
4,78,5,9,1,36.46,52.27,Not Placed
3,53,6,10,10,49.74,61.65,Not Placed
2,77,8,10,6,45.92,67.6,Not Placed
4,47,4,5,10,64.43,70.0,Not Placed
4,43,4,6,1,62.83,65.42,Not Placed
2,82,6,10,10,36.66,64.18,Not Placed
5,55,6,10,1,80.43,62.18,Not Placed
6,56,5,4,0,46.25,54.82,Not Placed
1,66,6,4,10,55.46,65.84,Not Placed
6,52,8,10,1,45.36,60.24,Not Placed
2,45,7,7,2,80.14,49.6,Not Placed
4,55,9,9,1,53.31,60.29,Not Placed
1,59,6,8,10,46.84,59.62,Not Placed
3,47,7,9,3,63.92,59.64,Not Placed
1,47,9,10,0,58.65,63.45,Not Placed
8,57,7,3,3,44.56,69.95,Not Placed
4,59,5,5,1,41.64,50.21,Not Placed
5,59,5,5,8,36.66,69.07,Not Placed
2,42,4,8,10,52.97,54.57,Not Placed
5,63,4,10,0,66.09,52.34,Not Placed
3,94,4,3,1,45.09,68.49,Not Placed
3,47,7,5,6,85.87,59.83,Not Placed
3,98,4,7,9,50.83,65.2,Not Placed
1,52,4,3,2,59.24,51.27,Not Placed
3,60,6,10,2,37.18,57.06,Not Placed
5,59,5,6,9,50.62,66.34,Not Placed
1,83,4,5,10,38.27,63.27,Not Placed
1,40,7,10,10,48.43,68.12,Not Placed
2,49,5,10,1,65.83,46.8,Not Placed
1,73,6,1,7,37.87,52.25,Not Placed
1,94,6,8,4,44.0,57.0,Not Placed
2,46,9,10,0,70.56,67.87,Not Placed
4,55,4,5,1,69.32,66.38,Not Placed
4,54,6,2,5,74.53,65.77,Not Placed
5,55,5,6,1,68.64,68.97,Not Placed
5,49,4,1,6,46.32,69.32,Not Placed
2,42,5,7,10,40.15,67.46,Not Placed
2,60,5,2,10,47.74,61.07,Not Placed
3,95,5,10,2,55.0,39.86,Not Placed
4,59,4,8,6,54.05,66.12,Not Placed
4,86,5,9,1,57.68,50.78,Not Placed
3,76,8,10,6,36.17,62.57,Not Placed
1,91,6,5,10,48.26,67.69,Not Placed
1,85,5,8,1,42.49,45.17,Not Placed
3,54,4,2,10,41.28,66.65,Not Placed
3,54,4,4,10,73.56,69.77,Not Placed
1,72,7,8,0,45.42,48.98,Not Placed
1,46,6,7,0,38.51,51.27,Not Placed
1,97,7,1,0,44.96,64.37,Not Placed
2,59,7,7,10,64.05,61.1,Not Placed
1,52,8,6,1,52.71,66.86,Not Placed
2,75,8,9,3,67.12,60.53,Not Placed
5,78,4,4,1,54.59,54.93,Not Placed
1,56,6,1,5,52.58,56.58,Not Placed
3,97,4,3,3,46.21,67.14,Not Placed
1,82,5,4,10,38.52,66.49,Not Placed
1,53,8,2,2,75.55,66.23,Not Placed
1,46,9,2,5,56.69,65.07,Not Placed
1,93,6,5,10,47.19,67.82,Not Placed
3,66,8,10,4,47.87,70.0,Not Placed
2,47,4,8,0,66.71,44.93,Not Placed
2,44,4,5,10,51.64,49.24,Not Placed
3,54,9,3,4,57.74,66.39,Not Placed
1,79,8,7,4,82.83,65.97,Not Placed
1,95,4,10,10,57.34,62.48,Not Placed
7,40,9,1,9,37.34,65.63,Not Placed
9,54,4,8,1,37.16,67.32,Not Placed
2,52,4,5,4,40.86,49.3,Not Placed
2,59,7,7,10,64.77,60.73,Not Placed
1,87,7,8,2,69.71,62.61,Not Placed
4,51,6,5,10,37.8,56.54,Not Placed
3,58,9,1,1,59.18,60.36,Not Placed
6,58,6,10,3,67.97,61.11,Not Placed
4,76,6,7,6,51.37,66.82,Not Placed
1,73,6,9,10,47.46,66.5,Not Placed
6,66,4,7,4,77.49,67.19,Not Placed
4,43,8,9,10,59.25,66.33,Not Placed
1,55,5,8,9,77.76,55.14,Not Placed
1,55,5,10,0,55.39,51.13,Not Placed
1,53,6,10,10,78.11,58.16,Not Placed
3,42,8,10,10,57.78,61.34,Not Placed
8,56,5,9,1,45.91,64.66,Not Placed
8,48,7,2,3,35.89,69.39,Not Placed
2,57,7,6,6,38.75,60.51,Not Placed
2,74,5,10,10,55.82,68.84,Not Placed
2,59,5,6,8,45.89,54.15,Not Placed
1,57,5,2,4,63.14,42.96,Not Placed
3,54,4,9,2,87.67,58.44,Not Placed
5,47,4,8,9,65.14,68.55,Not Placed
4,47,5,4,0,41.16,58.34,Not Placed
2,80,6,5,7,49.32,65.27,Not Placed
1,48,5,2,10,43.85,59.43,Not Placed
1,68,9,8,5,90.29,69.9,Not Placed
1,47,5,1,0,84.91,68.68,Not Placed
1,69,7,10,10,58.04,64.25,Not Placed
3,47,6,1,10,46.87,63.51,Not Placed
5,50,6,10,8,68.52,62.06,Not Placed
5,78,9,8,2,43.99,54.3,Not Placed
3,59,4,4,0,77.65,43.96,Not Placed
1,64,9,10,5,57.05,63.79,Not Placed
4,57,6,4,3,53.92,65.88,Not Placed
2,62,6,3,0,86.04,66.76,Not Placed
1,68,9,1,1,49.17,53.93,Not Placed
1,42,4,1,10,49.49,67.4,Not Placed
2,62,5,10,2,94.15,60.17,Not Placed
5,60,7,1,7,55.24,61.45,Not Placed
2,62,5,7,0,79.94,57.34,Not Placed
4,71,7,9,10,37.38,62.41,Not Placed
1,59,7,5,8,47.83,70.0,Not Placed
1,56,4,10,9,55.49,52.66,Not Placed
5,61,6,10,3,77.66,61.49,Not Placed
1,98,4,6,4,69.46,49.43,Not Placed
3,60,4,5,1,73.97,51.27,Not Placed
4,74,8,7,7,65.21,67.37,Not Placed
2,47,4,8,0,66.54,44.99,Not Placed
2,45,7,10,8,40.09,40.08,Not Placed
2,65,5,10,6,37.53,31.43,Not Placed
2,47,4,8,0,64.79,44.75,Not Placed
4,41,9,8,6,48.55,67.16,Not Placed
7,62,6,10,4,38.21,62.24,Not Placed
3,93,5,10,8,35.0,66.84,Not Placed
4,89,4,9,8,47.3,50.07,Not Placed
2,46,6,5,10,53.2,63.7,Not Placed
2,78,7,6,5,66.97,57.1,Not Placed
1,44,4,7,7,73.58,36.31,Not Placed
2,45,7,4,10,53.12,69.36,Not Placed
3,72,7,3,3,53.28,69.29,Not Placed
2,93,6,7,2,43.25,69.21,Not Placed
1,52,4,5,6,49.3,46.33,Not Placed
1,70,7,10,2,63.4,43.75,Not Placed
2,40,8,5,8,66.53,57.88,Not Placed
1,53,4,3,1,50.11,38.57,Not Placed
4,58,8,2,3,48.84,62.77,Not Placed
3,44,8,6,6,81.86,67.28,Not Placed
4,81,6,4,3,41.81,67.64,Not Placed
4,61,4,10,7,45.98,47.53,Not Placed
2,63,6,2,9,37.32,43.1,Not Placed
1,51,5,7,8,67.2,59.27,Not Placed
3,99,4,3,3,45.62,66.89,Not Placed
3,60,4,10,5,69.64,49.8,Not Placed
1,62,5,2,10,36.56,62.12,Not Placed
1,95,5,10,7,78.16,65.36,Not Placed
2,50,6,5,7,64.9,61.18,Not Placed
1,77,7,10,10,43.82,55.64,Not Placed
7,48,5,10,9,39.48,60.9,Not Placed
2,47,9,10,0,72.56,66.93,Not Placed
3,99,4,10,8,54.0,57.54,Not Placed
2,90,4,3,7,50.76,67.12,Not Placed
3,47,7,5,2,42.12,58.56,Not Placed
2,61,9,4,5,49.79,62.56,Not Placed
4,40,9,8,6,48.91,66.87,Not Placed
1,56,7,9,10,63.14,70.0,Not Placed
1,65,9,8,10,58.56,69.15,Not Placed
1,69,6,5,8,80.27,61.91,Not Placed
2,52,7,7,5,46.25,50.36,Not Placed
1,80,9,2,6,36.52,61.53,Not Placed
4,98,8,3,5,41.64,69.71,Not Placed
5,72,4,7,1,41.72,62.85,Not Placed
5,59,9,10,8,92.55,66.1,Not Placed
4,55,9,9,1,53.85,60.15,Not Placed
7,48,6,5,3,42.41,69.45,Not Placed
2,72,8,10,0,43.77,49.05,Not Placed
2,68,5,3,10,51.25,62.44,Not Placed
3,44,9,10,3,68.36,48.08,Not Placed
2,99,5,4,2,45.61,59.2,Not Placed
2,62,6,1,6,68.18,64.52,Not Placed
3,66,8,9,8,41.92,56.35,Not Placed
2,43,5,8,10,55.54,43.75,Not Placed
6,41,7,4,0,85.87,69.49,Not Placed
3,73,7,10,3,35.0,61.51,Not Placed
3,49,5,9,6,54.74,46.1,Not Placed
4,63,7,9,8,42.92,62.56,Not Placed
2,80,4,8,5,60.13,51.69,Not Placed
3,69,9,7,10,41.3,62.88,Not Placed
2,96,4,6,0,45.78,50.38,Not Placed
2,56,4,10,0,38.94,31.94,Not Placed
3,99,4,7,9,50.29,64.51,Not Placed
1,59,8,10,4,58.79,48.11,Not Placed
1,83,7,2,1,47.95,48.0,Not Placed
3,48,5,10,2,64.73,57.53,Not Placed
2,64,4,8,10,44.54,68.68,Not Placed
2,95,7,8,6,44.56,60.73,Not Placed
1,43,9,7,0,94.44,67.88,Not Placed
9,74,6,7,0,55.21,63.75,Not Placed
6,68,4,6,8,40.95,63.03,Not Placed
3,40,4,5,7,35.97,52.01,Not Placed
9,55,7,6,0,48.86,64.99,Not Placed
4,59,4,8,6,54.87,67.4,Not Placed
3,61,7,6,0,70.02,68.46,Not Placed
1,44,5,4,1,81.44,50.11,Not Placed
2,48,7,1,3,66.91,67.68,Not Placed
1,72,4,5,7,51.29,56.4,Not Placed
4,72,6,10,4,36.06,68.95,Not Placed
7,70,6,3,9,48.2,63.68,Not Placed
2,48,4,8,10,39.63,65.38,Not Placed
4,76,6,10,10,37.07,62.19,Not Placed
2,45,8,6,2,87.8,60.34,Not Placed
5,54,4,9,1,48.1,61.68,Not Placed
3,67,9,8,5,36.77,51.39,Not Placed
7,46,8,10,0,85.44,59.2,Not Placed
3,68,6,10,5,66.27,61.87,Not Placed
3,100,6,5,5,46.79,69.22,Not Placed
1,60,6,3,1,88.31,66.76,Not Placed
4,57,6,10,10,94.77,67.95,Not Placed
1,50,5,2,3,64.17,58.63,Not Placed
7,65,4,1,2,44.24,69.41,Not Placed
5,100,4,1,0,45.14,58.67,Not Placed
5,61,7,10,3,80.1,62.05,Not Placed
1,51,7,8,10,40.87,57.98,Not Placed
5,43,8,10,6,88.04,67.17,Not Placed
2,50,8,9,4,66.37,61.85,Not Placed
4,61,7,9,8,43.64,62.5,Not Placed
1,63,6,8,5,48.79,58.72,Not Placed
3,90,7,10,6,42.28,57.77,Not Placed
3,59,4,10,5,69.38,49.8,Not Placed
4,57,6,10,10,93.54,67.86,Not Placed
4,63,5,10,6,85.79,69.93,Not Placed
3,41,7,10,0,45.69,40.65,Not Placed
6,69,5,5,4,36.78,64.05,Not Placed
5,84,7,7,0,61.15,70.0,Not Placed
3,93,4,7,6,59.17,60.65,Not Placed
1,55,4,9,10,46.56,68.78,Not Placed
1,49,4,5,10,59.89,53.25,Not Placed
3,70,8,2,3,35.0,64.14,Not Placed
2,61,6,1,6,69.47,63.52,Not Placed
2,40,7,6,10,47.27,60.52,Not Placed
6,65,4,5,7,66.06,69.36,Not Placed
1,75,8,10,7,84.13,65.82,Not Placed
2,100,4,4,5,56.43,65.55,Not Placed
5,70,5,6,5,43.07,62.05,Not Placed
1,58,7,3,6,38.67,31.16,Not Placed
7,42,4,6,9,38.66,67.94,Not Placed
1,92,7,9,8,67.31,67.3,Not Placed
3,65,8,9,10,52.64,69.01,Not Placed
1,93,6,5,10,47.95,67.46,Not Placed
2,57,9,7,8,88.04,68.68,Not Placed
2,74,8,5,3,49.47,41.54,Not Placed
1,56,7,4,7,70.83,67.26,Not Placed
2,42,8,7,4,39.32,54.18,Not Placed
3,41,4,4,2,69.64,42.94,Not Placed
6,53,9,5,0,61.08,64.5,Not Placed
1,59,6,8,8,52.24,65.73,Not Placed
1,48,7,7,10,74.33,62.67,Not Placed
3,61,7,6,0,71.92,68.64,Not Placed
6,70,6,4,3,56.15,65.14,Not Placed
4,77,4,2,7,54.58,70.0,Not Placed
1,84,7,10,10,54.93,69.06,Not Placed
2,67,4,8,8,88.7,64.91,Not Placed
2,45,6,9,5,72.05,69.52,Not Placed
1,40,5,9,10,77.33,56.1,Not Placed
2,93,6,8,6,55.15,60.66,Not Placed
6,47,7,10,10,46.35,53.84,Not Placed
6,46,7,9,1,80.47,67.18,Not Placed
1,97,6,10,2,38.92,65.05,Not Placed
4,51,9,6,10,47.15,66.92,Not Placed
2,45,4,10,0,46.89,48.27,Not Placed
2,80,9,10,6,51.43,68.1,Not Placed
1,59,4,7,4,39.76,52.93,Not Placed
1,54,9,5,4,36.47,35.52,Not Placed
1,62,5,4,0,64.35,42.6,Not Placed
4,67,7,10,5,53.31,69.65,Not Placed
5,54,8,7,10,62.11,64.67,Not Placed
7,65,5,10,6,35.0,58.71,Not Placed
2,62,5,10,7,38.09,59.68,Not Placed
2,45,5,3,0,58.72,47.95,Not Placed
7,42,9,10,2,67.83,60.77,Not Placed
2,46,4,8,0,66.19,45.43,Not Placed
4,42,4,6,1,62.35,65.18,Not Placed
4,43,7,10,6,52.88,60.52,Not Placed
6,77,8,10,1,64.71,68.61,Not Placed
4,83,7,9,0,59.6,62.77,Not Placed
1,61,6,1,0,67.08,61.11,Not Placed
3,91,7,10,5,40.49,57.73,Not Placed
1,91,5,5,9,68.01,62.6,Not Placed
1,41,5,9,10,77.83,56.4,Not Placed
2,84,5,5,10,53.35,65.25,Not Placed
7,48,7,10,7,51.43,56.97,Not Placed
2,69,6,10,8,61.38,56.46,Not Placed
1,45,7,10,10,58.6,64.66,Not Placed
4,46,8,10,10,50.11,49.31,Not Placed
1,73,6,1,7,37.26,52.14,Not Placed
5,90,5,7,8,38.09,61.47,Not Placed
6,55,5,8,5,49.7,61.17,Not Placed
3,44,5,7,10,61.16,60.87,Not Placed
1,89,4,3,3,55.78,65.77,Not Placed
2,41,6,1,9,50.3,64.02,Not Placed
10,46,8,8,1,38.34,67.38,Not Placed
2,58,4,3,6,56.75,66.39,Not Placed
1,50,6,8,3,43.45,44.54,Not Placed
6,85,4,5,2,56.15,68.18,Not Placed
2,69,6,10,8,63.64,55.51,Not Placed
2,45,8,9,10,54.63,64.87,Not Placed
1,77,9,7,10,52.68,68.81,Not Placed
3,82,6,4,10,61.57,65.81,Not Placed
2,53,4,7,10,45.93,51.88,Not Placed
4,72,4,10,3,70.33,63.36,Not Placed
2,58,8,8,8,37.84,63.92,Not Placed
7,55,6,9,1,67.93,65.42,Not Placed
4,63,4,1,4,40.69,65.49,Not Placed
9,48,4,10,2,69.76,64.32,Not Placed
1,89,6,9,6,47.0,64.74,Not Placed
2,46,4,6,10,40.16,52.49,Not Placed
2,45,8,8,10,39.08,69.23,Not Placed
4,44,5,9,9,86.71,61.71,Not Placed
3,69,6,10,5,68.47,61.05,Not Placed
4,51,7,8,6,64.32,65.75,Not Placed
1,45,5,10,9,69.86,66.6,Not Placed
5,48,6,10,0,73.64,59.09,Not Placed
3,78,5,4,1,75.47,68.46,Not Placed
3,46,9,10,2,92.59,57.5,Not Placed
2,52,8,7,8,36.74,51.75,Not Placed
2,65,4,10,6,58.93,58.63,Not Placed
5,59,5,5,9,36.02,69.14,Not Placed
4,78,4,10,6,52.09,63.17,Not Placed
7,42,4,6,9,38.57,67.73,Not Placed
1,63,4,5,2,39.61,35.99,Not Placed
3,42,6,10,9,38.69,64.98,Not Placed
1,81,5,9,5,50.78,54.44,Not Placed
1,56,7,10,10,75.79,61.95,Not Placed
1,96,4,1,10,35.03,69.42,Not Placed
5,63,6,10,3,77.16,62.05,Not Placed
1,42,4,10,10,68.11,65.13,Not Placed
8,45,8,4,8,55.17,70.0,Not Placed
1,87,7,8,2,70.67,61.38,Not Placed
3,54,6,8,5,70.9,67.13,Not Placed
5,55,7,10,5,66.97,66.19,Not Placed
1,71,7,10,2,63.52,43.08,Not Placed
4,60,5,3,10,35.09,69.81,Not Placed
3,57,6,8,4,36.85,52.08,Not Placed
3,46,8,1,2,48.92,57.17,Not Placed
3,48,5,1,1,45.13,67.11,Not Placed
3,59,7,1,4,50.74,45.37,Not Placed
3,77,6,6,0,35.0,55.11,Not Placed
2,62,5,5,3,57.62,65.97,Not Placed
2,94,6,7,6,69.99,60.09,Not Placed
3,99,9,7,8,37.16,63.37,Not Placed
1,55,5,4,9,39.19,67.24,Not Placed
8,51,5,4,1,39.17,60.71,Not Placed
2,59,4,8,10,78.62,58.58,Not Placed
7,45,4,4,10,38.35,66.36,Not Placed
1,62,9,10,1,49.05,53.8,Not Placed
5,63,9,6,10,35.6,68.15,Not Placed
2,93,5,6,1,65.63,33.6,Not Placed
1,65,9,10,9,43.91,54.06,Not Placed
2,64,6,10,10,67.48,49.15,Not Placed
3,88,6,3,1,44.0,44.76,Not Placed
4,43,7,10,6,51.79,60.38,Not Placed
2,68,7,10,4,75.2,55.22,Not Placed
1,89,8,10,2,35.54,68.03,Not Placed
3,48,9,9,9,37.93,65.13,Not Placed
7,52,9,5,5,46.71,68.05,Not Placed
5,54,9,10,4,48.13,67.56,Not Placed
2,42,4,4,10,87.39,70.0,Not Placed
5,49,6,10,0,73.87,60.78,Not Placed
6,57,6,9,2,60.25,64.65,Not Placed
1,51,6,7,10,38.02,68.47,Not Placed
1,52,4,4,4,60.02,59.34,Not Placed
2,87,6,10,9,50.28,65.01,Not Placed
3,67,4,3,3,77.79,56.23,Not Placed
1,53,8,2,2,76.69,66.83,Not Placed
4,44,6,4,0,82.39,60.88,Not Placed
2,80,5,2,6,35.96,56.05,Not Placed
7,50,6,9,0,41.23,62.31,Not Placed
1,95,7,3,10,45.86,66.75,Not Placed
3,47,7,10,8,46.56,38.14,Not Placed
1,76,8,6,4,46.79,55.35,Not Placed
1,59,6,7,5,84.74,59.29,Not Placed
1,48,6,6,1,63.65,42.91,Not Placed
5,78,5,7,5,42.5,51.05,Not Placed
2,98,4,9,10,40.27,68.61,Not Placed
6,43,5,9,7,77.49,61.87,Not Placed
5,59,6,10,0,46.27,65.53,Not Placed
2,78,4,10,7,61.88,59.51,Not Placed
1,53,8,7,4,44.75,53.79,Not Placed
3,65,6,10,7,48.89,58.97,Not Placed
5,60,4,7,7,77.72,66.07,Not Placed
6,44,6,6,0,49.64,56.88,Not Placed
1,75,9,7,10,53.12,69.86,Not Placed
7,77,8,8,9,45.92,67.83,Not Placed
3,45,8,9,9,65.3,69.5,Not Placed
3,71,5,4,3,69.4,60.62,Not Placed
3,68,8,10,4,47.23,69.6,Not Placed
6,61,5,4,4,51.58,68.74,Not Placed
3,69,4,10,5,85.58,50.32,Not Placed
4,47,4,6,7,38.12,66.54,Not Placed
6,59,4,10,0,59.04,68.51,Not Placed
5,62,9,10,1,40.52,55.05,Not Placed
5,77,5,8,0,35.52,60.97,Not Placed
8,42,7,1,8,37.3,60.09,Not Placed
1,49,7,6,10,60.25,63.35,Not Placed
2,69,5,3,0,38.08,37.84,Not Placed
2,53,5,1,6,81.31,60.27,Not Placed
1,58,8,4,3,40.07,41.04,Not Placed
3,53,4,2,10,50.7,70.0,Not Placed
3,52,8,2,7,42.49,55.53,Not Placed
3,69,7,10,6,36.76,54.72,Not Placed
2,60,9,6,6,49.22,51.51,Not Placed
1,89,7,5,10,88.98,65.52,Not Placed
1,47,8,1,8,38.11,58.81,Not Placed
2,43,7,8,10,51.03,60.75,Not Placed
1,58,6,4,0,85.79,64.15,Not Placed
2,90,9,7,9,36.38,66.83,Not Placed
3,41,4,8,8,67.31,61.65,Not Placed
1,72,4,7,8,74.67,60.63,Not Placed
2,49,6,2,6,87.99,68.64,Not Placed
3,56,8,2,10,38.68,68.96,Not Placed
3,42,5,4,9,35.0,59.84,Not Placed
1,44,4,7,7,74.83,35.83,Not Placed
1,49,4,9,2,79.58,63.7,Not Placed
4,73,6,1,2,48.48,51.89,Not Placed
1,43,8,8,7,53.45,70.0,Not Placed
8,48,5,3,0,59.77,62.07,Not Placed
2,62,6,1,6,69.82,62.99,Not Placed
5,58,5,8,9,55.44,68.51,Not Placed
2,81,7,7,9,54.78,69.63,Not Placed
2,79,4,6,10,52.19,53.88,Not Placed
7,59,8,9,10,47.21,66.71,Not Placed
7,68,8,1,0,54.24,61.79,Not Placed
2,75,6,9,10,55.49,66.12,Not Placed
9,53,6,10,10,60.39,66.46,Not Placed
3,47,8,4,7,93.35,64.03,Not Placed
1,87,7,8,2,69.55,62.32,Not Placed
2,50,4,10,10,46.11,54.92,Not Placed
3,67,8,10,1,67.91,68.06,Not Placed
6,40,7,4,0,85.39,68.61,Not Placed
6,54,5,8,6,50.8,60.55,Not Placed
6,81,5,6,3,54.74,70.0,Not Placed
1,87,9,8,6,86.63,66.77,Not Placed
1,98,8,9,10,67.5,68.96,Not Placed
1,64,6,8,5,48.04,58.64,Not Placed
8,50,5,3,0,61.12,62.17,Not Placed
6,64,4,5,7,66.82,69.56,Not Placed
2,57,7,10,6,77.88,66.31,Not Placed
4,41,4,6,3,60.71,57.56,Not Placed
1,69,7,7,2,44.86,43.14,Not Placed
1,93,5,1,3,57.96,64.38,Not Placed
6,67,4,7,4,78.05,67.34,Not Placed
1,77,9,7,10,53.3,69.36,Not Placed
1,68,8,1,3,76.94,51.87,Not Placed
1,90,8,3,5,35.0,60.04,Not Placed
3,61,6,10,2,38.47,56.53,Not Placed
1,68,6,10,10,75.85,54.56,Not Placed
3,71,4,10,5,86.09,49.57,Not Placed
1,74,7,8,0,44.28,49.11,Not Placed
3,74,9,10,4,92.55,60.84,Not Placed
1,80,9,2,6,35.12,60.8,Not Placed
1,42,5,1,9,48.74,45.35,Not Placed
6,53,5,5,10,44.92,66.39,Not Placed
4,45,5,9,9,87.06,62.06,Not Placed
6,59,4,10,0,35.51,58.39,Not Placed
7,54,4,7,10,42.64,62.92,Not Placed
2,96,4,10,8,53.82,62.18,Not Placed
1,62,5,4,0,63.54,42.78,Not Placed
2,93,7,8,1,78.21,69.11,Not Placed
